comment,label
biasa partai coklat mundur masuk wilayah tadah sana,0
jembatan suramadu kayak lebih banyak mudharatnya daripada manfaat,1
the real rezeki tidak akan tukar,0
status kirim motor sedang curi blok sama,1
jembatan mexico,1
inimah karena usaha sendiri polisi hanya bumbu instantnya doang <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
suara surabaya masya allah sangat maslahat bagi masyarakat surabaya umum wong jatim,0
kalau tidak lapor suara surabaya dulu mana mungkin bisa se satset ini sih instansi itu trimakasih suara surabaya yang telah bantu masyarakat,0
terus laku bagaimana lur,0
bongkar jembatan panjang di indonesia <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FIRE>,1
untuk menghubungu suara surabaya kalau hanya lapor polisi bakal didiemin <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
alhamdulillah ikutseneng,0
masih ada yang mau bilang laku bukan inisial sama,1
wkwk madura sarang maling,1
tolong ini oknum kamu <EMOJI_MOAI> <EMOJI_MOAI>,0
nyala madura,1
pantesan cepat <EMOJI_CLAPPING_HANDS>,0
mau komen tapi takut di katain ras <EMOJI_FACE_WITH_TEARS_OF_JOY> dah,0
gilir di bilang orang madura tidak terima <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
suara surabaya itu apa badan khusus apa,0
<EMOJI_FACE_WITH_TEARS_OF_JOY> selamat yang bawa motor eka,0
madura sumber masalah maling motor di surabaya,1
gila kelas motor keyles bobol pulau sama juga <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FIRE> <EMOJI_FIRE>,0
gara gara jembatan suramadu bangun <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
semua punya allah <EMOJI_MOAI>,0
respek dan bangga sangat dari dulu sama radio ini buat polisi akses jembatan madura harus sering ada operasi dsdakan gabung karena jahat curi banyak sekali ke arah pulau ini sdkalian bisa panen jahat untuk kurang sampah masyarakat <EMOJI_THUMBS_UP> <EMOJI_FIRE>,1
sekarang ini kalau lapor apa kalau tidak ke damkar yang suara surabaya dulu tampak kalau langsung ke seragam coklat saya tak tahu <EMOJI_CRYING_FACE>,0
tapi laku tidak ketemu ta begitu itu kan banyak cctv,0
jadi lapor media saja kalau hilang apa jangan lapor yang sono <EMOJI_FACE_WITH_TEARS_OF_JOY> dulu pasti jawab ikhlas <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
warga mexico kolot <EMOJI_MOAI>,1
madura hama,1
jancok mexico resah hama,1
madura hama,1
memang benar suramadu tidak usah bangun,1
temu ah yang benar,0
oknum plat sama yang buat imbas kena semua,1
pasti maling wong blok sama <EMOJI_MOAI>,1
lapor suara surabaya lebih sigap ya daripada lapor ke anu,0
yang seperti suara surabaya ada tidak sih di wilayah lain,0
moga ambil motor gratis,0
lagi lagi mexico,1
kalau di pasuruan lapor mana ya,0
tak kira polisi indonesia gerak cepat nyata bantu suara surabaya,1
wong mexico maning waktu waktu,1
pengin tau berapa duit tebus ke polisi,0
madura tidak maling tidak makan,1
yakjuj makjuj indonesia ada dimadura <EMOJI_MOAI>,1
motor bisa ambil lagi apa tahan jadi barang bukti,0
gps dari hp <EMOJI_THUMBS_UP>,0
mexico maneh <EMOJI_FACE_WITH_OPEN_MOUTH>,1
pantas kepala orang orang mexico di buat bola sepak di kalimantan,1
wow tumben polisi gercep nih <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
mungkin dia punya cita pengin jadi kurir paket juga tapi tidak sampai <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
bangkal lagi <EMOJI_LOUDLY_CRYING_FACE>,1
habis biaya berapa mas jasa cari motor nya,0
di temu di pulau primitif sdm rendah,1
bukti lagi curanmor dari madura ya,1
semboyan orang mexico semua milik allah jadi bebas ambil <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
tuhan sudah pisah ke suatu pulau,1
suara surabaya patut di kmbangkan jadi suara bal,0
ini hebat hilang motor tidak sama dengan hilang ekor sapi kan lapor sama bapak coklat serius tanya,0
ambil motor gratis <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,0
tau kan jawa bal tidak di bangun jembatan,1
lupa matiin itu mah orang tua bisa sering lupa,0
masyaallah keren tugas polisi top markotop juga tidak belit waktu ada warga adu minta tolong jos tingkat semua <EMOJI_THUMBS_UP>,0
ini baru keren <EMOJI_FIRE> <EMOJI_FIRE> respect <EMOJI_CLAPPING_HANDS> <EMOJI_THUMBS_UP> suara surabaya dan polisi yang ikut kontribusi,0
mexico <EMOJI_MOAI>,1
nama tapi bukan eka saya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tidak ada yang komen,0
kenapa mesti banyak ketemu ndek mexico atau venezuela,1
bukan saya,0
roboh suramadu jembatan tidak guna,1
kalau kita lapor polis jawabanynya memang punya uang berapa sudah ikhlasin saja ini oknum coklat ya gaes,0
orang jepang bingung cipta kunci model bagaimana lagi biar tidak di bobol orang sama pintar nya kenal sampai antero jagat <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
bisa tidak sih orang dayak suruh jajah pulau sama,1
lah kok tidak di minta lengkap ini administrasi dulu tidak di tanya identitas motor nya dulu tidak di bilang suruh ngejar sendiri dulu kalau sudah dapat boleh di antar kan ke kantor ladusing dekat ya,0
di fasilitas jembatan sama perintah,1
tanah merah desa apa min bisa jadi banyak komplot,1
mafia mexico nyata,1
lapor ke radio sih dulu baru tanggap sama polisi,0
tumben polisi tidak suruh bawa berkas berkas,0
coba tidak ada turun tangan sih ya amblas sekaligus ada gps nya,0
tapi kemarin baca artikel ada yang singgung lo <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
bagus ini bisa jadi teori jebak batman kasih gps saja umpan <EMOJI_THUMBS_UP> langsung masuk sarang,0
ketemu di negara beling ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
maduray maduray,1
mana mana motor bawa please saya tidak dengar <EMOJI_CRYING_FACE>,0
<EMOJI_FACE_WITH_TEARS_OF_JOY> resah memang warga mexico <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,1
kunci pasrah,0
laku nya bagaimana di apa cemana min,0
sudah tutup saja itu lahan empuk suromadu unfaedah dan buat rusuh mulu,1
madura kota <EMOJI_FIRE>,1
sudah palinge benar jadi kepul rosok malah jadi curanmor <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
gila ya fitur keyles juga nyata masih bisa di bobol ya <EMOJI_CRYING_FACE>,0
madura di kota malang juga boleh lo di usir susah sangat mereka itu di tertib ulah bahaya diri dan orang lain utamany,1
<EMOJI_CLAPPING_HANDS> gercep sekali koordinasi pararel seperti film barat,1
yang bawa kabur pakai baju putih merah garis tidak,1
kenapa ya satu ini identik dengan budaya colong dan preman,1
status kirim masih bawa kabur orang,0
aduh keyles tombol deh bisa di bobol <EMOJI_CRYING_FACE> ira paling aman tuh pakai tombol,0
olshop tracking motor kurir sedang curi sekali dengan paket yang bawa <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sama mexico maling gudange maling <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
tanya kenapa motor kunci keyles bisa hidup walaupun jauh dari remot nya,0
pulau madura ada magnet ya,1
alhamdulillah bang masih rejeki saya tidak suka motor pakai remot ya ngunu takut curi pas baru jalan jauh dari motor,0
lapor polisi nomor yang pertama harus lapor di sosmed,0
mantap sehat sl yang sudah bantu bapak kurir,0
madura lagi,1
suramadu proyek resah,1
notif kang paket maling,0
memang tidak deh lawan suara surabaya bahkan jadi mogok saja lapor ke suara surabaya <EMOJI_THUMBS_UP>,0
mexico,1
kok tidak tunggu kali jam dulu ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
benar tiap jadi kriminal polisi tanggung jawab karena mereka boleh yang gaji negara untuk jaga aman warga,0
ter tolong radio kawan saya orang lampung ke tipu orang jatim lacak nomr dan akun fb laku orang madura jual beli soung pesta uang deh di kirim barang tidak kirim serlok rumapun ada nominal puluh juta kawan bikin lapor suruh ke terbang kejatim <EMOJI_FACE_WITH_TEARS_OF_JOY> teman jadi malas urus karena tambah biaya dan belum tentu juga uang balik dari laku nya,1
sudah jelas madura hama <EMOJI_THUMBS_UP>,1
lengah dikit nyebrang pulau <EMOJI_FACE_WITH_OPEN_MOUTH>,0
salam hormat sedikit mengkat lagi citra yang masih coreng,0
pas motor sama paket nya di curi status paket nya mungkin motor dan paket kamu di curi orang,0
makhluk purba ulah lagi,1
untung ada wartawan yang ikut lapor kalau tidak,0
ulah orang mexico lagi,1
lama jembatan suramadu hilang satu satu tiang nya,1
moga suara surabaya ada di tiap pelosok se indonesia <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,0
takdir sudah pisah malah sambung h,1
fix mexico <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
nebusnya berapa itu,0
sudah kaget duluan lho ketika di awal sebut motor milik hasil temu polisi di tapi nyata <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,1
mexico lagi <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
mexico <EMOJI_FIRE>,1
lapor dulu ke radio bukan lapor langsung ke kantor polisi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sudah benar di isolasi di shutter island malah dibuatin jembatan <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
kenapa ya banyak warga surabaya sangat benci jembatan suramadu,1
nyala suara surabaya <EMOJI_FIRE>,0
madura lagi madura lagi,1
semua awal saat suramadu bangun <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,1
laku oknum kah,0
tutup suramadu atau portal tidak bisa lewat tanpa stnk,0
kalau langsung lapor ke kantor polisi berapa ya biaya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
apakah ada biaya saat ambil motor kita yang hilang yang sudah di temu,0
mexico memang lain,1
abang satu dari sekian banyak kasus yang untung <EMOJI_THUMBS_UP> <EMOJI_THUMBS_UP>,0
tolong cek motor beat saya ada di dapur itu juga tidak <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
lapor ke media masa baru tindak kalau langsung lapor ke kantor polisi mungkin bulan baru buat surat tugas tapi saya aku polisi surabaya dan madura baik baik beda sama daerah saya,0
wah blok sama resah seluruh indonesia prindapannya indonesia,1
campur tangan tuhan dan alam semesta subhanallah,0
uchiha madara <EMOJI_MOAI>,1
cemana maling nya kok bisa hidup kereta yang pakai kunci remot,0
kasihan warga jawa barat harus lapor dulu ke suara surabaya <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,0
suku yang paling susah bilang,1
andai tidak liput sih sudah biar itu motor hilang walau sudah ada gps dan lapor ke,0
nyebrang pulau paket <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
madura <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY> wkwk,1
tunggu berita jmbatan e runtuh,1
masak jawa kalah sama kalimantan <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
mexico mexico bisa tidak sih jangan jadi hama hari saja,1
allah sudah pisah pulau sebut eh manusia malah bikin jembatan <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
sempat kaget cepat juga oh suara surabaya,0
ketemu mana gais mexico <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
nyala <EMOJI_FIRE> mexico,1
surabaya bukan di indonesia kan soal polisi indonesia tidak bakal begini saya tau sangat polisi indonesia seperti gana,1
kalau sudah ketemu begitu motor dan paket yang bawa apa jadi barang bukti juga maksud sita untuk penting sidang jadi ya begitu maksud itu <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,0
madura madura,1
kalau ada apa lapor suara surabaya saja jangan ke polici,0
siapa sih yang ngusulin bangun jembatan,1
kalau tidak kolaborasi tidak bakal gercep dong,0
maklum madura masih primitif,1
kira tukang paket bayar berapa itu ya nyuruh polisi cari motor <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
lagi sih uciha madura,1
laku nya bagaimana min,0
keyles kok bisa jebol maling ya coba honda,0
<EMOJI_CLAPPING_HANDS> kalau tidak lapor ke suara surabaya kira di bantu cepat tidak sama itu <EMOJI_BEAMING_FACE_WITH_SMILING_EYES> tapi alhamdulillah lah sudah di dapat,0
sak keluarga perlu penjara,0
laku masyarakat mexico <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
madura t nya maling motor atau bgm,1
wuih anjay tumben polisi kerja,0
status paket paket tunda karena kurir maling,0
begitu negeri yang tidak mau maju awkakwk <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
yang tuju jembatan suramadu roboh,1
baru pertama kali saya dengar polisi temu barang curi,0
dipinjem orang bangkal nyata ya,1
ini waktu jadi yang ngepush terus terus adalah suara surabaya jadi pak pol nya gerak,0
mexico teroos sih,1
bangun jembatan yang sali,1
malu maluin indonesia <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
sampai mexico wkwk <EMOJI_BEAMING_FACE_WITH_SMILING_EYES> <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY> untung belum di protoli,1
bisa tidak ya tiap daerah ada seperti suara surabaya begini,0
madura kenapa kbnyakan sifat begini ya sini maling tabung gas banyak begitu juga <EMOJI_CRYING_FACE>,1
blok sama resah ges <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
masa sih polisi bukan biasa di diam doang citra ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
lah itu bisa nangkep dulu saya lapor polisi lengkap dengan video wajah orang yang colong tidak becus polres priok tahu,0
pernah lihat video motor honda ada bug di keyles nya karena pasang lampu variasi,0
nama juga sama sepeda motor saya juga pernah hilang di kawasan bangkal,1
harusny cepat tanggap seperti ini <EMOJI_THUMBS_UP>,0
madura tempat tampung curi kendara motor <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
yang punya ide bangun jembatan suramadu siapa ya <EMOJI_MOAI>,1
tidak pengin ras tapi kok a su dah,1
mana itu mulut yang sok bilang ras ras,1
kurir yang untung dan maling yang apes <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
berkat sih coba mau tidak direspon pasti viral daripada gaduh lebih baik gerak dan hasil,0
sama tuhan sudah dipisahin malah bikin jembatan wes talah <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
o efek lapor suara surabaya ku kira efek lapor yang slogan siap siap,0
yang hebat adalah suara surabaya bisa gerak polisi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jul pakai remot juga tidak jamin sudah naik busway saja,0
kalau memang rasa tidak perlu bayar arti ada jaga pak,0
waduh mexico iki multitalent dalam bidang maling ya,1
kemarin saya ada komen di salah satu kasus malah di bully padahal cuman blok sama kah nyata tapi ya singgung nyata padahal wkwk nyata kasusunya memang orang duro laku ya ampun,1
mexico memang baik <EMOJI_BEAMING_FACE_WITH_SMILING_EYES> <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_THUMBS_UP> kata di goreng ta spedamotor e kok di masukno dapur iku,1
thanks tapi gps nya dan suara surabaya ada untung itu hp tinggal,0
karena lapor ke media suara surabaya <EMOJI_BEAMING_FACE_WITH_SMILING_EYES> <EMOJI_THUMBS_UP>,0
sampai keluar negeri anjay,0
alas bal tidak mau bangun jembatan,1
<EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY> sama adalah hama,1
madura dan medan <EMOJI_THUMBS_UP> <EMOJI_MOAI>,1
namun hp yang didashboard sudah sikat,0
sukses selalu kru suara surabaya,0
kok bisa utuh kok paket tidak hilang kok cepat sangat dapetnya wah jangan jangan ini sudah janji ya sama bapak seragam tidak mungkin kerja cepat itu,0
coba saja motor sekarang kasih fitur gps biar gampang nyarinya kalau curi <EMOJI_CRYING_FACE>,0
masyaallah saya percaya abang ini orang baik dan masih rezkinya alhamdulillah,0
amal milik motor apa itu kok penasaran saya <EMOJI_BEAMING_FACE_WITH_SMILING_EYES> <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,0
bakal bnya apa ngab,0
kartel mexico,1
kenapa tidak langsung lapor polisi kenapa harus lapor ke suara surabaya,0
nah sudah tau kan lapor mana dulu,0
harus bawa media dulu ya kalau mau lapor motor hilang <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
keren suara surabaya sigap gerak cepat polisi tinggal nongol saja dia mah <EMOJI_FACE_WITH_TEARS_OF_JOY>  emoji speak-no-evil monkey ,0
<EMOJI_MOAI> ya jud makjud wujud asli dari madura,1
no viral no justice untuk warga surabaya segera lapor agar segera usut kasus pidana oleh polisi <EMOJI_CLAPPING_HANDS_LIGHT_SKIN_TONE>,0
opsi pertama suara surabaya dan ini hasil dan opsi ke dua <EMOJI_MOAI> ah sudah lah <EMOJI_EXPRESSIONLESS_FACE>,0
tanya saya itu keyles masih tidak aman juga ya,0
oh begitu harus butuh fihak ke dulu biar di respons <EMOJI_MOAI>,0
madura tidak bisa diam,1
tidak kaget hilang di malang tidak lama deh di madura wksk,1
erti kan sekarang jembatan mewah itu guna apa,1
beberapa baca berita curi kendara semua lari ke madura,1
madura hama,1
coba tiap kota kompak seperti ini ya kurang tugas ketik polisi hihihihi,0
ini motor langsung bisa pakai ya tentu tidak lah <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kalau lapor sendiri pasty sudah tau dong <EMOJI_FACE_WITH_TEARS_OF_JOY> sudah motor raip duit pulang raib <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
gemees saya sama madura saya juga pernah alami motor ku hilang di kalijudan sana wes spa lagi kalau bukan orang madura dsruh polres ikhlasin tahi,1
wow keren oknum polisi nya bisa nangkep maling <EMOJI_CLAPPING_HANDS>,0
polisi nya wjib naik jabat karena waras,0
bagaimana ini presiden madura,0
anjaay tumben benar isilopnya,0
yang kasus motor ketemu di mojokerto juga karena lapor suara surabaya dari pada polisi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
dari sini sudah paham kan harus jembatan itu tidak bangun,1
kata kunci nya suara surabaya,0
jembatan itu buat sering ada operasi gabung saja biar lebih mudah,0
wah pak pol gercep ini motor hilang bisa ketemu moga waktu ambil juga gratis amin,0
singap sangat suara surabaya <EMOJI_THUMBS_UP>,0
backup media memang perlu tidak bakal bisa ngelak terimakasih suarasurabaya,0
peket hilang,0
ini bukan prestasi ya lebih buah wajib dari tugas yang mmng sudah harus dari seragam coklat,0
pasti antara paket yang curi ada paket pak polisi juga,0
bangkal itu indonesia ya,1
saya di banten kalau lapor suara surabaya bisa tidak soal saya lapor polisi sini tidak ada tanggap apalagi hasil,0
sudah benar mexico pisah dengan laut eh malah bangun jembatan di jaman pak beye,1
malu pulau anjay,1
medhuro ki hama tenan,1
duduk surabaya nya bule seberang,1
mana madura,1
paket kurir sedang kejar motor,0
pulau maling,1
di aplikasi kurir sedang ambil motor di rumah curi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
fix kalau ada kasus seperti begini lapor ke radio dulu baru terus ke pulisi tapi memang top markotop <EMOJI_CLAPPING_HANDS>,0
serius nany bagaimana cara hubung suara surabaya,0
tenggelam pulau <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
jika allah sudah hendak tidak ada yang tidak mungkin,0
madura lagi,1
terimakasih suara surabya <EMOJI_THUMBS_UP> <EMOJI_THUMBS_UP> <EMOJI_FIRE> <EMOJI_FIRE> kerja kamu lebih cepat daripada ladusing di vrindavan,0
ayo tebak tebak yang maling motor dari warga mana nih cule nya sama di a <EMOJI_BEAMING_FACE_WITH_SMILING_EYES>,1
kalau masih rejeki itu ya,0
orang surabaya pasti lebih cepat lapor ke suara surabaya karena benar bantu dari pada ladusing,0
apa itu pokok atas jam adalah milik gusti allah jarene sih ngono,0
polisi bangkal keren,0
memang hama,1
mexico <EMOJI_FACE_WITH_OPEN_MOUTH> <EMOJI_DASHING_AWAY>,1
bangkal kali sumenep tidak ikut <EMOJI_CRYING_FACE>,1
tumben tuh polisi benar terima lapor nya langsung tindak hari itu juga <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
madura maleng,1
keyles kok bisa curi pas itu masih dalam jangkau remotenya kah sampai bisa bawa lari maling,0
tidak perlu nunjukin data milik dulu kan ini baru mau gerak polisi,0
anjir bukan kalau keyles ada jarak tentu ya kalau tanpa remot nya,0
keren kurang dari jam ketemu <EMOJI_THUMBS_UP>,0
kalau tidak mexico ya texas,1
mexico resah <EMOJI_MOAI>,1
bikin dong suara jakarta yang juga bisa gercepnya ngelewatin polisi <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
cukup sigap mantap btw nanti ngambil motor nya di polisi nebus berapa <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
yang punya paket lihat posisi paket di shope paket sedang di bawa maling <EMOJI_MOAI>,0
lah piye apa tenggelam wad piye pulaune <EMOJI_MOAI>,1
pasti ke mexico lari kalau motor hilang awokwokwok,1
keluarga sama ya,1
blok sama lagi,1
haha lapor nya ke suara duku <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tuju ngawe jembatan ben ekonomi kembang kok malah dadi hama e wong suroboyo <EMOJI_FACE_WITH_TEARS_OF_JOY> koen tidak isin ta ro nek nangdi nangdi kenal nyolongan wes rek iku seng buka bula warung colongono pis dagang e,1
harus laku tunjuk stnk dan bayar kalau tidak laku fix ada main,0
